第0类：
		我在	0.11811946518492795
		我就	0.08686403889564161
		xxl3372	0.08425942003820108
		见过	0.08425942003820108
		丢	0.02261677374544192
		猫语	0.017407536030560864
		22	0.014802917173120335
		毛	0.011330092029866297
		没感觉	0.011330092029866297
		真的	0.009159576315332525
		o	0.00785726688661226
		朋友圈	0.007423163743705505
		青白江	0.006989060600798751
		牛奶	0.00612085431498524
		栗子	0.00612085431498524
		泥	0.00612085431498524
		哈哈哈哈	0.005686751172078486
		在成都	0.0043844417433582215
		喵	0.0043844417433582215
		心疼	0.0043844417433582215
第1类：
		成都	0.12184823016001292
		公里	0.06588411184742202
		地震	0.06386374656537902
		级	0.056590431550024245
		震感	0.05638839502181994
		5.1	0.05578228543720705
		中国	0.04547842249878778
		视频	0.0400234362372717
		微博	0.0400234362372717
		报	0.0400234362372717
		地震台	0.03961936318086309
		网速	0.03961936318086309
		新闻	0.02123403911427186
		央视	0.019415710360433165
		你在	0.016183125909164375
		震中	0.015577016324551477
		新都区	0.012546468401486988
		成都市	0.01214239534507839
		龙泉驿区	0.01214239534507839
		14	0.01173832228866979
第2类：
		摇醒	0.08700932382668651
		睡着	0.07839066050301653
		跑	0.01923528950873619
		震	0.012575413304082114
		金堂	0.011008383608869389
		地震	0.010224868761263026
		太难	0.010224868761263026
		戴口罩	0.010224868761263026
		99	0.009441353913656666
		😂	0.008657839066050303
		李炳燃	0.008657839066050303
		大震	0.00787432421844394
		小震	0.00787432421844394
		躲	0.0070908093708375785
		都是	0.006699051947034397
		不用	0.006699051947034397
		病毒	0.005523779675624853
		跑不了	0.005132022251821672
		跑出去	0.004740264828018491
		传染	0.004740264828018491
第3类：
		🙏	0.17134927705064074
		平安	0.0815802096895772
		卖唱	0.06718974850955937
		悟空	0.06718974850955937
		神经病	0.06718974850955937
		愿平安	0.03292674569999315
		愿	0.020592064688549305
		🏻	0.017851024463784008
		平平安安	0.009627903789488112
		罗	0.008942643733296786
		中华	0.008942643733296786
		青椒	0.008257383677105462
		天妇	0.008257383677105462
		天佑	0.008257383677105462
		希望	0.007914753649009799
		坐标	0.007572123620914138
		一定要	0.006544233536627151
		一切安好	0.006201603508531489
		希望大家	0.006201603508531489
		防疫	0.006201603508531489
第4类：
		口罩	0.02216305407635191
		太难	0.021038025950648766
		人民	0.020663016575414386
		_	0.020288007200180005
		震感	0.013162829070726769
		睡	0.012787819695492388
		感觉	0.012037800945023627
		四川	0.011662791569789246
		真的	0.010912772819320484
		跑	0.010162754068851722
		睡觉	0.00941273531838296
		楼	0.008287707192679818
		床上	0.008287707192679818
		注意安全	0.006787669691742294
		淡定	0.0060376509412735325
		睡了	0.0060376509412735325
		横批	0.0060376509412735325
		摇	0.0060376509412735325
		新都	0.0060376509412735325
		😷	0.005662641566039151
第5类：
		地震	0.09834112959112959
		裤子	0.08578049203049203
		成都	0.05372920997920998
		警报	0.04593295218295218
		特别	0.04420045045045044
		下雨	0.04420045045045044
		晃	0.04376732501732501
		活着	0.043117636867636866
		刚刚	0.043117636867636866
		起床	0.042901074151074144
		肯定	0.042901074151074144
		响了	0.042901074151074144
		想到	0.04246794871794871
		穿	0.04246794871794871
		心想	0.04246794871794871
		压死	0.04246794871794871
		至少	0.04246794871794871
		穿着	0.04246794871794871
		真不容易	0.042251386001386
		倒数	0.0006713444213444213
第6类：
		地震	0.12178257129623504
		2020	0.08638258452987495
		出门	0.0800966055713624
		肺炎	0.07943492357572951
		活着	0.07513399060411566
		在家	0.07215642162376762
		新目标	0.06553960166743864
		小米	0.01922186197313571
		四川	0.017898497981869915
		病毒	0.01459008800370542
		预警	0.011281678025540925
		手机	0.010619996029908027
		电视	0.009958314034275129
		成功	0.009958314034275129
		我与	0.008634950043009331
		不出	0.008634950043009331
		预报	0.007311586051743532
		良心	0.007311586051743532
		同在	0.006649904056110634
		调虎离山	0.006649904056110634
第7类：
		2020	0.12321956463316314
		魔幻	0.09231389411448536
		卧槽	0.09231389411448536
		还没有	0.08873062796739228
		他妈	0.08783481143061901
		余头	0.08783481143061901
		tor	0.08783481143061901
		有一种	0.004523873510705007
		太	0.004075965242318373
		一年	0.003628056973931739
		多灾多难	0.003628056973931739
		想不出	0.003628056973931739
		巴南	0.0031801487055451044
		板块	0.00273224043715847
		震撼	0.00273224043715847
		是怎么了	0.0022843321687718355
		消息	0.0022843321687718355
		平安无事	0.0022843321687718355
		该死的	0.001836423900385201
		想要	0.001836423900385201
第8类：
		这灯	0.07810881860909742
		不错	0.07810881860909742
		年	0.023938500756791208
		加油	0.021946944953397596
		第一次	0.012785788257786984
		哈哈哈哈哈哈哈	0.012387477097108262
		金堂	0.01198916593642954
		感觉	0.009997610133035928
		一点	0.009200987811678484
		都没	0.007209432008284873
		朋友	0.007209432008284873
		就在	0.006014498526248705
		祖国	0.005616187365569983
		猫	0.005616187365569983
		叙顏	0.005616187365569983
		我家	0.005217876204891261
		说	0.005217876204891261
		青白江	0.004819565044212539
		月	0.004819565044212539
		一定要	0.004421253883533816
第9类：
		新鲜事	0.09087385264202431
		标签	0.06079446787397668
		收录	0.060484371123790626
		希望	0.033971098982882655
		微博	0.033040808732324484
		疫情	0.03273071198213842
		请	0.031335276606301164
		肺炎	0.031025179856115106
		微	0.030715083105929047
		）	0.030715083105929047
		新型	0.03040498635574299
		Hi	0.03040498635574299
		我已	0.03040498635574299
		将你	0.03040498635574299
		博会	0.03040498635574299
		推荐给	0.03040498635574299
		多用户	0.03040498635574299
		如不	0.03040498635574299
		微博下	0.03040498635574299
		戳	0.03040498635574299
